"MaxEStateIndex","MinEStateIndex","MaxAbsEStateIndex","MinAbsEStateIndex","qed","MolWt","HeavyAtomMolWt","ExactMolWt","NumValenceElectrons","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","HallKierAlpha","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","TPSA","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","VSA_EState10","VSA_EState2","VSA_EState8","VSA_EState9","FractionCSP3","HeavyAtomCount","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","RingCount","MolLogP","MolMR","fr_Al_COO","fr_Al_OH","fr_Al_OH_noTert","fr_ArN","fr_Ar_COO","fr_Ar_N","fr_Ar_NH","fr_Ar_OH","fr_COO","fr_COO2","fr_C_O","fr_C_O_noCOO","fr_HOCCN","fr_Imine","fr_NH0","fr_NH1","fr_NH2","fr_N_O","fr_Ndealkylation1","fr_Ndealkylation2","fr_Nhpyrrole","fr_SH","fr_aldehyde","fr_alkyl_halide","fr_allylic_oxid","fr_amide","fr_amidine","fr_aniline","fr_aryl_methyl","fr_benzene","fr_bicyclic","fr_epoxide","fr_ester","fr_ether","fr_furan","fr_guanido","fr_halogen","fr_hdrzine","fr_hdrzone","fr_imidazole","fr_imide","fr_ketone","fr_ketone_Topliss","fr_lactam","fr_lactone","fr_methoxy","fr_nitrile","fr_nitro","fr_nitro_arom","fr_nitro_arom_nonortho","fr_nitroso","fr_oxime","fr_para_hydroxylation","fr_phenol","fr_phenol_noOrthoHbond","fr_phos_acid","fr_phos_ester","fr_piperdine","fr_piperzine","fr_priamide","fr_pyridine","fr_quatN","fr_sulfide","fr_thiazole","fr_thiocyan","fr_unbrch_alkane","fr_urea","L0","L1","L2","L3","L4","L5"
9.771851852,-2.266203704,9.771851852,1.768611111,0.365229185,150.086,144.038,150.0164379,58,0.9,1.1,1.2,4.069511909,133.826806,8.309401077,4.760051501,4.760051501,4.464101615,2.282543268,2.282543268,1.566149956,1.566149956,0.80510447,0.80510447,0.27010171,0.27010171,-1.14,106.7559108,8.86,3.136253269,1.997375402,55.33405658,20.42610958,0,12.20793278,0,0,11.93861058,0,9.589074368,0,0,0,0,0,0,30.01518395,11.93861058,0,0,0,12.20793278,0,0,0,0,0,0,0,44.57265293,9.589074368,0,0,0,0,0,115.06,24.14654335,9.589074368,0,0,0,0,0,0,0,0,20.42610958,0,0,0,44,0.5,10,4,6,0,0,0,0,0,0,4,4,6,3,0,0,0,0,-2.1226,27.2852,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
8.805606222,0.098498764,8.805606222,0.098498764,0.660593388,286.459,256.219,286.2296656,116,1.190476191,1.904761905,2.523809524,2.77585316,495.931456,15.88046889,14.23974234,14.23974234,9.86420919,7.874958511,7.874958511,6.665291047,6.665291047,4.186854526,4.186854526,2.84439044,2.84439044,-1.34,29802.85627,17.7108647,8.187904107,5.887343019,130.0135386,5.106527395,0,0,0,0,0,0,0,0,0,67.02290863,51.02177147,0,6.606881965,5.106527395,0,0,0,5.414990469,53.88115087,6.606881965,58.74853876,0,0,0,0,0,11.71340936,0,5.414990469,53.88115087,58.74853876,0,0,20.23,0,0,0,6.606881965,5.414990469,5.57310453,35.98177846,6.076020107,19.07577741,45.92300912,5.106527395,0,0,0,41.91666667,0.5,21,1,1,1,0,1,0,0,0,1,1,1,5,0,0,0,1,5.5103,93.2118,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10.27611111,-2.222222222,10.27611111,0.768518519,0.492314319,132.115,124.051,132.0422587,52,1.444444444,1.777777778,1.777777778,4.381728683,131.0369846,7.654700538,5.210923772,5.210923772,3.886751346,2.355461886,2.355461886,1.933552378,1.933552378,1.101981808,1.101981808,0.150587842,0.150587842,-0.9,54.46500594,8.1,2.144233423,1.498831264,52.11053119,10.21305479,0,5.783244946,5.601050811,0,5.969305288,4.794537184,4.794537184,0,0,0,13.8474744,0,0,19.80212916,11.75255023,0,0,0,19.44852521,0,0,0,0,0,0,0,27.56665584,9.589074368,0,13.8474744,0,0,0,74.6,17.35360105,9.589074368,0,0,0,13.8474744,0,0,0,0,10.21305479,0,0,0,34.58333333,0.6,9,2,4,0,0,0,0,0,0,3,2,4,2,0,0,0,0,-0.589,28.9406,1,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10.405416,-0.733086206,10.405416,0.169887567,0.21955254,318.457,288.217,318.2194948,128,1.043478261,1.869565217,2.652173913,1.993784359,432.16774,16.75286609,14.19406712,14.19406712,11.23638211,8.759455464,8.759455464,5.825958545,5.825958545,3.684416701,3.684416701,2.276469538,2.276469538,-1.61,194843.7668,19.43675082,12.88692329,11.5919656,139.978209,9.843390349,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,68.3735413,32.10410811,6.420821623,6.103966388,14.63792753,5.969305288,0,0,0,70.49824296,0,48.60816085,0,0,0,0,0,23.28376546,9.531400138,0,58.29031018,48.60816085,0,0,49.83,5.969305288,4.794537184,0,18.6287544,6.420821623,12.84164325,25.68328649,0,24.30408043,31.22781763,9.843390349,0,0,0,50.83333333,0.55,23,1,3,0,1,1,0,0,0,2,1,3,13,0,1,1,1,5.2039,95.4668,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
12.39627564,-1.311817758,12.39627564,0.001463513,0.266085288,415.424,394.256,415.1049356,154,1.357142857,2.035714286,2.607142857,1.955864187,737.4010055,21.00770721,15.0443138,15.86081038,13.12880541,8.442024014,9.490778804,6.329520988,7.434513493,4.2521318,5.591765505,2.834712842,4.161986543,-2.6,863378.18,21.69729109,9.060644531,4.811250799,163.7944372,26.00037382,29.76147575,0,5.907179729,5.907179729,17.90791586,24.07805847,4.794537184,0,11.76188495,0,12.84164325,24.67051696,0,38.92260366,41.48416027,0,10.21669833,5.733667477,43.64375654,12.35973557,11.27014384,0,11.05045608,0,0,11.76188495,74.65252989,28.70954887,0,26.18620207,11.27014384,0,0,176.33,47.17982979,29.07921332,0,37.31923975,5.57310453,4.899909731,18.68562215,0,0,5.316788604,15.57705783,1.260538704,0,0,84.7394613,0.5625,28,5,11,0,2,2,0,0,0,8,4,12,9,0,1,1,2,-1.1297,95.7797,2,0,0,0,0,0,0,0,2,2,5,3,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
11.65023699,-0.417167895,11.65023699,0.076229328,0.47137889,310.37,286.178,310.1648993,122,1.181818182,1.727272727,2.181818182,2.711840341,520.9525267,16.75071238,13.75103499,13.75103499,10.26336877,6.868527788,6.868527788,5.788793285,5.788793285,2.920429258,2.920429258,1.642461515,1.642461515,-2.21,45270.50312,17.84053057,7.700192506,5.651143479,130.6574179,23.80014711,13.15163837,11.49902367,5.749511833,0,5.969305288,0,4.794537184,0,0,0,23.77220574,6.076020107,35.36261103,28.5946843,12.04532539,0,0,0,0,48.5142494,23.77220574,17.2485355,9.473725908,0,17.2485355,0,64.07311294,9.531400138,0,5.563451492,18.20875424,0,6.076020107,64.99,5.969305288,9.901064579,0,17.2485355,12.17033346,11.02778726,20.29561519,18.20875424,21.14301595,0,14.21058886,0,0,0.7255497,53.60778363,0.4375,22,1,6,0,0,0,1,0,1,5,1,6,7,0,0,0,1,1.672,84.1032,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
12.06868984,-5.473741653,12.06868984,0.602213337,0.146374489,536.276,514.1,536.0444559,194,1.029411765,1.705882353,2.352941177,1.594270033,1076.279072,25.42192077,16.83408682,18.62294121,15.70481502,9.393356791,12.38424702,7.233887025,10.23032478,4.762168023,7.362627765,3.068499013,5.237600937,-1.34,16666464.2,27.25090217,10.33603271,6.256229721,188.2680574,44.79318609,36.62379833,12.5179279,0,5.559266895,21.33513764,23.39310968,13.92463375,4.31063137,0,0,0,12.26321064,13.21376393,67.28140835,15.64539425,0,9.551078169,0,49.14172623,13.21376393,33.1012953,0,11.24901029,0,0,15.64539425,100.9981273,31.96194817,0,6.227901171,21.85228501,0,0,276.76,89.2498947,54.03863112,0,0,0,16.83031029,0,0,4.983978521,13.35812569,9.473725908,0,0,37.77716216,76.83394895,0.714285714,34,8,18,0,2,2,0,1,1,15,8,20,8,0,2,2,3,-4.1546,102.7793,0,5,5,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.37248662,-0.08827339,10.37248662,0.08827339,0.757169744,272.388,248.196,272.17763,108,1.15,2,2.85,1.711199877,538.2198018,13.90541292,12.17851976,12.17851976,9.593172146,8.092631573,8.092631573,7.436274353,7.436274353,6.660103852,6.660103852,5.54120448,5.54120448,-1.02,62569.18896,12.7004821,4.236677915,1.604791759,120.3816825,10.21305479,5.749511833,0,0,0,0,0,0,0,0,12.99010427,84.95327547,0,6.103966388,10.21305479,0,0,0,17.25080256,57.47053937,0,29.32600419,5.749511833,0,0,5.749511833,0,16.31702118,6.420821623,17.25080256,56.07265434,18.19910121,0,0,40.46,0,10.21305479,0,11.51895686,17.58532393,25.18037091,30.38936785,0,12.13273414,12.99010427,0,0,0,0,40.58333333,0.666666667,20,2,2,3,0,3,1,0,1,2,2,2,0,2,0,2,4,3.6092,78.7306,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10.49646589,-0.801154573,10.49646589,0.073425926,0.730678488,175.187,166.115,175.0633285,66,1.384615385,2.153846154,2.923076923,2.513961827,444.8764011,9.259148545,6.949320013,6.949320013,6.270856948,4.039538263,4.039538263,2.930012563,2.930012563,2.016595874,2.016595874,1.440794383,1.440794383,-1.77,1441.255259,7.857386378,2.935678423,1.402156142,75.00786815,10.09050592,0,0,0,0,5.969305288,4.794537184,0,0,0,18.19910121,11.62981856,17.0997685,6.420821623,9.901064579,16.87223022,0,4.983978521,0,6.420821623,0,36.02576334,0,0,0,0,0,16.0598112,11.21535881,0,5.563451492,30.46231185,0,10.90292493,53.09,5.969305288,4.794537184,0,6.420821623,0,16.46637642,0,6.196843572,24.26546827,4.983978521,5.106527395,0,0,0,33.66666667,0.1,13,2,3,0,0,0,1,1,2,1,2,3,2,0,0,0,2,1.795,49.6385,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
10.10257039,-1.087602986,10.10257039,0.026805556,0.511405602,161.157,150.069,161.0688078,64,1.363636364,1.909090909,2.272727273,3.387645329,156.6612729,8.853371151,5.986944654,5.986944654,5.03658126,3.239272035,3.239272035,2.230697809,2.230697809,1.222967953,1.222967953,0.596676288,0.596676288,-1.1,182.3771851,9.9,4.675103106,5.349438202,63.815364,15.94672227,6.041840829,0,0,0,11.93861058,9.589074368,0,0,0,0,12.84164325,6.420821623,0,19.80212916,11.93861058,0,0,5.733667477,25.3043057,0,0,0,5.733667477,0,0,0,28.19350619,9.589074368,0,19.26246487,0,0,0,100.62,17.98045141,9.589074368,0,12.84164325,6.420821623,0,0,0,0,0,15.94672227,0,0,0,39.16666667,0.666666667,11,4,5,0,0,0,0,0,0,3,3,5,5,0,0,0,0,-0.3468,37.098,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9.632037037,-0.8825,9.632037037,0.149351852,0.430138289,162.141,152.061,162.0528234,64,1.545454546,2.272727273,2.818181818,2.685344591,169.1036009,10.00807169,5.751995495,5.751995495,6.112590865,3.281313951,3.281313951,2.438991994,2.438991994,1.626853502,1.626853502,0.903958513,0.903958513,-0.2,768.3639299,6.330761719,2.395253125,1.052595156,63.84861068,0,0,0,0,0,62.79260201,0,0,0,0,0,0,0,0,25.16297253,0,0,0,0,31.02274752,6.606881965,0,0,0,0,0,0,52.94921166,9.843390349,0,0,0,0,0,79.15,24.41586555,10.21305479,0,13.21376393,0,0,0,0,0,0,14.94991774,0,-0.479170446,0,35.64583711,1,11,3,5,0,1,1,0,0,0,5,3,7,2,0,1,1,1,-2.1758,32.6334,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10.63606481,-1.50087963,10.63606481,0.446296296,0.533900261,146.142,136.062,146.0579088,58,1.4,1.8,1.9,4.334994454,159.1307515,8.36180732,5.918030553,5.918030553,4.414719447,2.801636245,2.801636245,2.676274069,2.676274069,1.204208933,1.204208933,0.361281666,0.361281666,-0.9,102.3448842,9.1,2.788887371,1.804460078,58.4754733,10.21305479,0,0,5.783244946,0,5.969305288,4.794537184,4.794537184,0,0,13.8474744,0,0,12.02187243,19.80212916,11.75255023,0,0,5.414990469,13.8474744,6.606881965,0,0,0,0,0,0,28.57248699,9.589074368,5.414990469,13.8474744,0,0,0,74.6,23.77442267,9.589074368,0,0,0,0,13.8474744,0,0,0,10.21305479,0,0,0,36.08333333,0.666666667,10,2,4,0,0,0,0,0,0,3,2,4,3,0,0,0,0,-0.3414,33.5096,1,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.22170073,-0.109080478,13.22170073,0.109080478,0.448920722,407.473,386.305,407.1633769,152,0.806451613,1.419354839,2.064516129,1.649674979,1337.442419,21.20853153,16.82435668,16.82435668,15.16983643,10.17598013,10.17598013,7.575211531,7.575211531,5.364817504,5.364817504,3.792512777,3.792512777,-4.12,21831030.12,18.88005369,7.953519085,3.854182781,179.1828728,10.09050592,11.44343983,5.817862778,0,5.559266895,0,9.361636832,4.983978521,0,0,60.66367068,40.95582275,19.03848682,11.38785599,5.106527395,0,0,14.53505669,0,12.84164325,0,123.9945456,22.8247541,5.559266895,0,5.749511833,0,19.64158408,12.84164325,0,22.51475897,95.92051971,0,17.07524226,70.91,0,9.901064579,0,11.30877873,24.35343402,28.07821046,0,22.89667736,60.66367068,17.11671266,4.983978521,0,0,1.634163832,66.86583617,0.076923077,31,2,5,0,2,2,3,0,3,4,2,5,5,0,0,0,5,4.5526,120.9675,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5.059027778,0.71875,5.059027778,0.71875,0.45451181,74.127,64.047,74.08439832,32,1,1.4,1.4,2.190609687,12.36452798,4.121320344,3.276020882,3.276020882,2.414213562,1.816496581,1.816496581,0.93090366,0.93090366,0.408248291,0.408248291,0.11785113,0.11785113,-0.08,11.2451125,4.92,3.92,3.92,32.14891665,11.46733495,0,0,0,0,0,0,0,0,0,0,19.51033443,0,0,0,0,0,0,11.46733495,6.420821623,13.08951281,0,0,11.46733495,0,0,0,13.08951281,0,0,6.420821623,0,0,0,52.04,0,0,0,0,0,19.51033443,0,0,0,0,11.46733495,0,0,0,12.5,1,5,4,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,-0.7061,22.7258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9.647083333,-0.852731482,9.647083333,0.035416667,0.52285168,104.105,96.041,104.0473441,42,1.571428571,2.142857143,2.285714286,2.821938937,59.95524698,5.698670613,3.923995825,3.923995825,3.27005561,2.0975121,2.0975121,1.220898732,1.220898732,0.54875605,0.54875605,0.230282667,0.230282667,-0.57,29.01955001,6.43,3.614162063,5.43,41.58406698,10.21305479,0,0,0,0,5.969305288,4.794537184,0,0,0,0,6.420821623,13.02770359,0,15.00759197,5.969305288,0,0,0,12.84164325,6.606881965,0,0,0,0,0,0,22.78924204,4.794537184,0,12.84164325,0,0,0,57.53,5.969305288,4.794537184,0,13.02770359,6.420821623,0,0,0,0,0,10.21305479,0,0,0,25.16666667,0.75,7,2,3,0,0,0,0,0,0,2,2,3,3,0,0,0,0,-0.1565,23.9556,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10.75824074,-1.07037037,10.75824074,0.458425926,0.489453742,160.173,148.077,160.0847922,64,1.454545455,1.909090909,2.181818182,3.853318406,167.2103308,9.016507858,6.495760984,6.495760984,4.947264863,3.235914364,3.235914364,2.357188977,2.357188977,1.142754525,1.142754525,0.406571847,0.406571847,-1.1,169.8531812,9.9,3.922385425,3.566442219,64.57099243,16.15698348,6.041840829,0,5.907179729,0,5.969305288,9.589074368,0,0,0,0,13.8474744,0,6.041840829,14.69560176,11.87648502,0,5.316788604,5.733667477,25.93115606,0,0,0,11.05045608,0,0,0,29.06669407,9.589074368,0,13.8474744,0,0,0,92.42,23.96016668,9.589074368,0,0,0,0,13.8474744,0,0,5.316788604,10.84019487,0,0,0,36.5,0.666666667,11,4,5,0,0,0,0,0,0,3,3,5,3,0,0,0,0,-1.0771,38.8899,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.982028534,-4.602615741,9.982028534,0.708719136,0.392074541,185.072,177.008,185.0089236,66,1.636363636,2.090909091,2.363636364,3.720984564,186.2664171,9.068914101,5.375406573,6.269833764,4.827185822,2.511811208,4.042107951,1.731073803,2.970426594,0.739466066,1.224886628,0.248685136,0.603478427,-0.46,140.7455136,10.54,3.795131139,5.959287212,62.01640521,20.62701808,6.041840829,0,0,0,13.79200241,9.318284346,4.565048285,0,0,0,0,0,6.606881965,28.77668323,13.79200241,0,0,5.733667477,6.041840829,6.606881965,0,0,5.733667477,0,0,7.822697123,33.51137868,13.88333263,0,0,0,0,0,130.08,26.4407252,9.359585469,0,0,0,0,0,0,0,4.523747162,20.62701808,0,0,13.79526927,31.01028628,0.666666667,11,5,7,0,0,0,0,0,0,4,4,8,4,0,0,0,0,-1.4924,33.6073,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
9.439305556,-0.960648148,9.439305556,0.152777778,0.478112677,90.078,84.03,90.03169405,36,1.666666667,2.166666667,2.166666667,2.83125711,50,4.991563832,3.216889044,3.216889044,2.77005561,1.5975121,1.5975121,0.867345341,0.867345341,0.32566887,0.32566887,0.095643547,0.095643547,-0.57,14.83446686,5.43,2.655733634,3.43,35.21912486,10.21305479,0,0,0,0,5.969305288,4.794537184,0,0,0,0,0,0,13.02770359,15.00759197,5.969305288,0,0,0,6.420821623,6.606881965,0,0,0,0,0,0,22.78924204,4.794537184,0,6.420821623,0,0,0,57.53,5.969305288,4.794537184,0,13.02770359,0,0,0,0,0,0,10.21305479,0,0,0,23.66666667,0.666666667,6,2,3,0,0,0,0,0,0,2,2,3,2,0,0,0,0,-0.5466,19.3386,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9.088287037,-1.429444444,9.088287037,0.663518519,0.326215781,164.157,152.061,164.0684735,66,0.909090909,1.454545455,2,2.625358332,124.9343323,8.593858127,6.083854018,6.083854018,5.03658126,3.414883682,3.414883682,2.703541798,2.703541798,1.827001623,1.827001623,1.029290852,1.029290852,-0.2,256.3467848,8.892592593,3.040025637,1.520844812,63.84861068,25.16297253,18.31189916,6.290026729,0,0,0,0,0,0,0,0,6.9237372,0,6.103966388,25.16297253,0,0,0,0,37.62962948,0,0,0,0,0,0,0,51.13200186,4.736862954,0,6.9237372,0,0,0,90.15,30.70589228,0,0,0,0,0,6.9237372,0,0,4.736862954,20.42610958,0,0,0,36.16666667,1,11,4,5,0,1,1,0,0,0,5,4,5,0,0,1,1,1,-2.1938,34.5742,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
9.768055556,-0.787037037,9.768055556,0.111111111,0.518172409,103.121,94.049,103.0633285,42,1.714285714,2.142857143,2.142857143,3.126006652,70.09004635,5.86180732,4.509782263,4.509782263,3.125897658,1.991939291,1.991939291,1.631521554,1.631521554,0.451488167,0.451488167,0.270520801,0.270520801,-0.57,19.09358393,6.43,2.577420843,5.43,42.54966689,5.106527395,0,0,0,0,5.969305288,9.694446915,0,0,0,0,14.09534397,0,6.544756406,9.901064579,5.969305288,0,4.899909731,0,0,20.64010037,0,0,0,0,0,0,36.61584278,4.794537184,0,0,0,0,0,40.54,5.969305288,4.794537184,0,6.544756406,0,0,0,18.9952537,0,0,5.106527395,0,0,0,22.16666667,0.75,7,1,3,0,0,0,0,0,0,2,1,3,2,0,0,0,0,-0.3674,26.1898,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10.47716318,0.051936045,10.47716318,0.051936045,0.462587476,187.287,166.119,187.1684623,78,1.153846154,1.769230769,2.384615385,2.872918759,128.0282217,9.9413113,8.435346028,8.435346028,6.27005561,4.923032608,4.923032608,3.08229822,3.08229822,1.711953101,1.711953101,0.991481457,0.991481457,-0.61,673.234929,12.39,9.477796313,11.39,80.25992511,16.36724469,0,0,5.907179729,0,0,4.794537184,0,0,0,0,38.89673409,13.46849361,0,4.794537184,5.907179729,0,10.63357721,5.733667477,26.18620207,26.17902562,0,0,16.36724469,0,0,0,32.08620535,4.794537184,0,26.18620207,0,0,0,67.15,0,4.794537184,0,5.907179729,0,45.44149049,0,6.9237372,0,10.63357721,5.733667477,0,0,0,30.16666667,0.888888889,13,4,4,0,0,0,0,0,0,3,3,4,8,0,0,0,0,-0.1589,54.4588,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0
10.59031557,-1.628518519,10.59031557,0.637175926,0.335314354,178.14,168.06,178.047738,70,1.5,2.083333333,2.416666667,2.638041401,180.8771238,9.300964908,6.121858821,6.121858821,5.574586063,3.431698411,3.431698411,2.586853968,2.586853968,1.720116264,1.720116264,1.002678687,1.002678687,-0.69,518.6003776,9.39841733,3.359310173,1.415744324,68.01013278,25.16297253,12.20793278,12.20793278,0,0,5.969305288,0,4.794537184,0,0,0,0,0,6.606881965,29.95750972,5.969305288,0,0,0,24.41586555,6.606881965,0,0,0,0,0,0,57.41816238,9.531400138,0,0,0,0,0,107.22,36.9920528,4.794537184,0,0,0,0,0,0,0,4.736862954,20.42610958,0,0,0,43,0.833333333,12,4,6,0,1,1,0,0,0,6,4,6,2,0,1,1,1,-3.0132,34.9862,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
